Date,Close,High,Low,Open,Volume,SMA_8,SMA_20,SMA_50,SMA_200,RSI_14,MACD,MACD_Signal,MACD_Hist
2015-07-01,28.268171310424805,28.344089876848845,28.131965923689304,28.33515818059032,120955200,28.289389848709106,28.443793773651123,28.640031852722167,,46.34808276073707,-0.15226488894838752,-0.10619589331468117,-0.04606899563370635
2015-07-02,28.23244857788086,28.28827040648088,28.082844782537077,28.230215227743695,108844000,28.256733417510986,28.411193370819092,28.63268573760986,,45.77031875899038,-0.14775869329109526,-0.114508453309964,-0.03325023998113126
2015-07-06,28.134206771850586,28.185563613137802,27.87742597250915,27.897522720333654,112241600,28.22798490524292,28.381607818603516,28.618705291748046,,44.14067012634703,-0.1503812915529963,-0.12168302095857046,-0.028698270594425826
2015-07-07,28.06499481201172,28.167706815102605,27.636281694637407,28.10965161212159,187787200,28.160442113876343,28.358051204681395,28.600627784729003,,42.97964307971662,-0.15624346885014617,-0.1285951105368856,-0.027648358313260568
2015-07-08,27.368328094482422,27.83053280154354,27.361629747119487,27.794807714425502,243046400,28.022841691970825,28.303903770446777,28.558077125549318,,33.44399586720645,-0.21463034341463683,-0.14580215711243585,-0.06882818630220097
2015-07-09,26.810115814208984,27.70103198892368,26.620321880745106,27.65414184325949,314380000,27.83639621734619,28.205545902252197,28.51365665435791,,28.070088674463562,-0.3024588704209954,-0.17713349977414777,-0.12532537064684762
2015-07-10,27.526857376098633,27.654131065741797,27.06465274491589,27.227653219359105,245418000,27.801507234573364,28.146262645721436,28.4921097946167,,41.14658890425904,-0.3106476046436555,-0.2038363207480493,-0.10681128389560618
2015-07-13,28.05829429626465,28.080622694595846,27.759088307274325,27.917622150037687,165762000,27.807927131652832,28.129404735565185,28.496712341308594,,48.60695542604387,-0.2711293075724548,-0.21729491811293042,-0.05383438945952437
2015-07-14,28.0471248626709,28.216823729856447,27.91985113816857,28.14313849368475,127072400,27.780296325683594,28.114779567718507,28.484192237854003,,48.467893965757995,-0.23796889508172825,-0.22142971350669,-0.016539181575038253
2015-07-15,28.317306518554688,28.39099176555159,28.040430634031658,28.0716907321126,134596800,27.790903568267822,28.10607166290283,28.478187561035156,,52.04208722831435,-0.18772366607881708,-0.21468850402111544,0.02696483794229837
2015-07-16,28.69464874267578,28.708048842189182,28.435636369129387,28.522718276951153,144889600,27.86095881462097,28.11958017349243,28.492626457214357,,56.57241900268749,-0.11611707087794088,-0.19497421739248055,0.07885714651453968
2015-07-17,28.942506790161133,28.942506790161133,28.650000890894464,28.821933113727873,184658800,27.97064781188965,28.1390061378479,28.515535736083983,,59.292585908176356,-0.038919614201752495,-0.16376329675433496,0.12484368255258246
2015-07-20,29.489564895629883,29.690522167865755,29.1836588787485,29.243947423257225,235600800,28.23580241203308,28.200075817108154,28.54594753265381,,64.56783233749226,0.06564621484634614,-0.11788139443419873,0.18352760928054487
2015-07-21,29.194820404052734,29.679353534603262,29.098808480959107,29.66372519211815,307025600,28.53389048576355,28.2351318359375,28.559925384521485,,60.052427166579584,0.12331052357763639,-0.0696430108318317,0.1929535344094681
2015-07-22,27.96004295349121,28.022563140520017,27.238824045015008,27.238824045015008,461802400,28.588038682937622,28.214924240112303,28.555013160705567,,45.649664979939935,0.06858309962057874,-0.04199778874134962,0.11058088836192836
2015-07-23,27.94664764404297,28.377590626525247,27.924317544526915,28.178865006373737,203998000,28.574082851409912,28.181989765167238,28.55184242248535,,45.52211324100154,0.023855342779480537,-0.028827162437183595,0.052682505216664136
2015-07-24,27.799280166625977,28.076156054344427,27.66530807279754,27.98237575901928,168649200,28.543102264404297,28.14849720001221,28.545099296569823,,44.063431045063204,-0.023215437477205114,-0.0277048174451879,0.004489379967982786
2015-07-27,27.412986755371094,27.600549012105486,27.26785134311559,27.484438638044374,177822000,28.430062294006348,28.10406255722046,28.51750099182129,,40.408251917797955,-0.09064511934562347,-0.04029287782527502,-0.05035224152034845
2015-07-28,27.5492000579834,27.667543816372877,27.36387280220841,27.5492000579834,134472400,28.2868812084198,28.091224098205565,28.49343074798584,,42.22809502420276,-0.1315756309219438,-0.05854942844460878,-0.07302620247733502
2015-07-29,27.46211051940918,27.57598754415561,27.30134335589593,27.49783731287758,148046800,28.101831674575806,28.06398286819458,28.46127742767334,,41.358447626225335,-0.16909157177630263,-0.08065785711094756,-0.08843371466535507
2015-07-30,27.32367706298828,27.368333857175575,27.17630657578471,27.312512012667707,134513200,27.831095695495605,28.016758155822753,28.426891174316406,,39.95007032722779,-0.20760055817980216,-0.10604639732471849,-0.10155416085508367
2015-07-31,27.084753036499023,27.383957232446935,26.997671116571073,27.375025535076492,171540000,27.56733727455139,27.95937337875366,28.387771224975587,,37.57201105857898,-0.25446506464687246,-0.1357301307891493,-0.11873493385772316
2015-08-03,26.446157455444336,27.368333708425062,26.240731774075797,27.129416283371835,279904000,27.378101587295532,27.87497091293335,28.329939918518065,,32.07612423941677,-0.3392244814257559,-0.17642900091647062,-0.16279548050928527
2015-08-04,25.59766387939453,26.28092268429403,25.28729457236192,26.218402493459756,496554400,27.084478616714478,27.75160436630249,28.250003242492674,,26.524417394356092,-0.46945172307214733,-0.23503354534760598,-0.23441817772454135
2015-08-05,25.767364501953125,26.22287097058106,25.03051545197168,25.220309388013096,397250400,26.83048915863037,27.671556186676025,28.186500396728515,,29.16507232702962,-0.5525943644648237,-0.29854570917104956,-0.25404865529377413
2015-08-06,25.82342529296875,26.13071413533405,25.596885569909627,26.011836482167677,211612000,26.631793975830078,27.622221660614013,28.113311653137206,,30.059322269006202,-0.606965153002399,-0.36022959793731946,-0.2467355550650795
2015-08-07,25.910907745361328,26.07464606067443,25.682124507072878,25.700068760225193,154681600,26.42700743675232,27.541424179077147,28.043033752441406,,31.512337677292763,-0.6356677101785593,-0.41531722038556745,-0.22035048979299182
2015-08-10,26.85296058654785,26.913520302057684,26.137449318951404,26.137449318951404,219806400,26.350863695144653,27.481157493591308,27.9982954788208,,44.80912348037008,-0.575761877783993,-0.44740615186525257,-0.12835572591874045
2015-08-11,25.455583572387695,26.507541906594625,25.419696776558233,26.42455101739805,388331200,26.11735200881958,27.35158042907715,27.924448509216308,,34.20179077917358,-0.6337373905385313,-0.4846723995999083,-0.14906499093862297
2015-08-12,25.848106384277344,25.88848010107389,24.58979420725311,25.2402588839715,404870000,25.96277117729187,27.228120422363283,27.86104217529297,,38.59875478428749,-0.640625361229219,-0.5158629919257705,-0.12476236930344853
2015-08-13,25.827922821044922,26.10829540548688,25.69110086293657,26.027547964266923,194143200,25.885491847991943,27.08478412628174,27.79651767730713,,38.4564479929542,-0.6403314303617869,-0.5407566796129737,-0.09957475074881317
2015-08-14,26.009601593017578,26.088105568025565,25.572221081359995,25.641752929044454,171718000,25.936984062194824,26.93813886642456,27.73902057647705,,40.580061880684205,-0.6183110248768138,-0.5562675486657417,-0.06204347621107209
2015-08-17,26.278762817382812,26.38866839301048,25.906427198152485,26.027548361832526,163538800,26.000908851623535,26.777598762512206,27.690077476501465,,43.68064693341411,-0.5725407402896323,-0.5595221869905198,-0.0130185532991125
2015-08-18,26.130725860595703,26.341566599691646,26.020820282480347,26.11502506372208,138242800,26.039321422576904,26.624394035339357,27.6419694519043,,42.37109279948942,-0.5419653658377932,-0.5560108227599745,0.014045456922181287
2015-08-19,25.79651641845703,26.13520520520476,25.7224976592639,26.041000445099755,193146000,26.025022506713867,26.516217708587646,27.58887424468994,,39.49248742007589,-0.5384946391776175,-0.5525075860435031,0.014012946865885612
2015-08-20,25.26717758178711,25.648483611062783,25.038392595214948,25.58792388594571,274006400,25.826799631118774,26.382244205474855,27.51867233276367,,35.391307675772424,-0.5718651777488368,-0.55637910438457,-0.015486073364266884
2015-08-21,23.721759796142578,25.098949543946166,23.6970868762912,24.769231170712416,513102000,25.610071659088135,26.178368186950685,27.418857078552247,,26.6800964969771,-0.7147743953959527,-0.5880581625868465,-0.12671623280910616
2015-08-24,23.12961196899414,24.40362476518599,20.635417421165577,21.279153341552664,648825200,25.270259857177734,25.964199447631835,27.313540267944337,,24.2201396299198,-0.865831593206579,-0.643612848710793,-0.22221874449578594
2015-08-25,23.268678665161133,24.921755869739176,23.214847613615213,24.921755869739176,414406400,24.95035433769226,25.750173377990723,27.21212127685547,,25.94701247667402,-0.9632205833274305,-0.7075343956341206,-0.25568618769331
2015-08-26,24.60325050354004,24.648109423295963,23.562507821628127,24.020074279164454,387098400,24.77456045150757,25.607230377197265,27.134356994628906,,40.06283684953952,-0.9220840547670726,-0.750444327460711,-0.17163972730636157
2015-08-27,25.327735900878906,25.39951120986132,24.67727120064296,25.172971406945223,338464400,24.65568208694458,25.507433319091795,27.07242214202881,,46.07245248081028,-0.8215527935173448,-0.7646660206720378,-0.056886772845306965
2015-08-28,25.410724639892578,25.415209847647688,25.018203077879622,25.159510224151333,212657600,24.56568193435669,25.423731899261476,27.009556884765626,,46.731317844600355,-0.7268063755397698,-0.7570940916455843,0.03028771610581449
2015-08-31,25.291847229003906,25.688854003074386,25.121380241072895,25.128108908407583,224917200,24.50259828567505,25.366016387939453,26.950030403137205,,45.86684817471203,-0.6537752560494319,-0.7364303245263538,0.08265506847692194
2015-09-01,24.161388397216797,25.094467479451218,24.080640955039204,24.70643277628633,307383600,24.36437463760376,25.294202613830567,26.86338417053223,,38.561573133104396,-0.679285764328629,-0.7250014124868089,0.04571564815817997
2015-09-02,25.197647094726562,25.197647094726562,24.47765041730406,24.724379690065156,247555200,24.548860549926758,25.265716743469238,26.800053215026857,,46.90906772478484,-0.6088669699958444,-0.7017745239886161,0.09290755399277162
2015-09-03,24.755773544311523,25.296330892720444,24.681754785631632,25.231284260358553,212935600,24.75213074684143,25.212334156036377,26.723061943054198,,44.15418907403838,-0.582006067118698,-0.6778208326146324,0.09581476549593448
2015-09-04,24.50904655456543,24.77371831536382,24.338581272955686,24.441758168011564,199985200,24.907176733016968,25.142241096496583,26.643860244750975,,42.64810657017282,-0.5740105775266748,-0.657058781597041,0.08304820407036617
2015-09-08,25.1909122467041,25.246986756530266,24.744559627640125,25.065305892296124,219374400,24.980634450912476,25.059138679504393,26.581644897460937,,47.93377375948445,-0.5068110295842416,-0.6270092311944812,0.12019820161023953
2015-09-09,24.70642852783203,25.574460815088862,24.6211941806021,25.516144558967323,340043200,24.902971029281616,25.021680927276613,26.519654083251954,,44.77612655164627,-0.4870344607121915,-0.5990142770980234,0.11197981638583188
2015-09-10,25.249231338500977,25.408482748135636,24.650355957637192,24.733345140663832,251571200,24.882784366607666,24.991737174987794,26.464500007629393,,48.842253851563775,-0.42268923854297924,-0.5637492693870145,0.1410600308440353
2015-09-11,25.61708641052246,25.61708641052246,25.06755673683587,25.07428540619598,199662000,24.923439264297485,24.98119535446167,26.41147830963135,,51.45112494771546,-0.3381147796617654,-0.5186223714419648,0.18050759178019937
2015-09-14,25.863805770874023,26.218197075541763,25.762872340007302,26.148665232556162,233453600,25.13624143600464,24.973905563354492,26.36410545349121,,53.175859248471774,-0.2483182628503009,-0.464561549723632,0.2162432868733311
2015-09-15,26.08138084411621,26.137455364923568,25.664186272408795,26.002876857237627,173364800,25.246708154678345,24.964036464691162,26.323048934936523,,54.70410251121221,-0.15777861263566706,-0.403204962306039,0.24542634967037197
2015-09-16,26.110538482666016,26.139696614967626,25.892969086526172,26.074649970979333,148694000,25.416053771972656,24.96302709579468,26.28395980834961,,54.91646048432023,-0.08271897691213326,-0.33910776522725794,0.2563887883151247
2015-09-17,25.552038192749023,26.128484219899708,25.507179258917766,25.94231810436722,256450400,25.546427726745605,24.950803184509276,26.24763401031494,,50.073881653363095,-0.06752163328265937,-0.28479053883833827,0.2172689055556789
2015-09-18,25.44660758972168,25.637262260033378,25.092218047851315,25.168478546969638,297141200,25.578389644622803,24.959774684906005,26.220363845825194,,49.192027319769096,-0.06325582374855543,-0.24048359582038173,0.1772277720718263
2015-09-21,25.84137725830078,25.877265766487003,25.493716319352583,25.49595806767053,200888000,25.720258235931396,25.065755558013915,26.18665424346924,,52.56089426285787,-0.02770120369987339,-0.19792711739628005,0.17022591369640666
2015-09-22,25.435400009155273,25.61035221983528,25.238016623765834,25.43091308971004,201384800,25.743529319763184,25.18104496002197,26.13419635772705,,48.96520485427723,-0.03191498617248811,-0.16472469115152166,0.13280970497903355
2015-09-23,25.64175796508789,25.7314775446858,25.412974662808935,25.48699173306296,143026800,25.746613264083862,25.299698925018312,26.08608901977539,,50.807350008012264,-0.018391075828226633,-0.13545796808686264,0.11706689225863601
2015-09-24,25.794279098510742,25.906428138069487,25.204375766484834,25.401757460055144,200878000,25.737922430038452,25.359250354766846,26.035628471374512,,52.181231734690634,0.0045810933564567335,-0.10745015579819876,0.1120312491546555
2015-09-25,25.72922706604004,26.173337922710438,25.57446087623308,26.117263414665388,224607600,25.69390320777893,25.379324913024902,25.9763200378418,,51.520320379975225,0.017337689490879882,-0.08249258674038304,0.09983027623126292
2015-09-28,25.22007179260254,25.697825994691254,25.22007179260254,25.536331134475855,208436000,25.582594871520996,25.3697922706604,25.901871337890626,,46.55063850897044,-0.013481781954265415,-0.06869042578315952,0.05520864382889411
2015-09-29,24.461942672729492,25.460069935780723,24.192785720478692,25.30754720650309,293461600,25.446332931518555,25.32829704284668,25.80131889343262,,40.314833585590705,-0.0979519895783234,-0.0745427385421923,-0.023409251036131104
2015-09-30,24.74007797241211,25.018207101936135,24.387930068586687,24.710918127909963,265892000,25.35801672935486,25.357231521606444,25.712224044799804,,43.31491668006546,-0.14082865837373504,-0.08779992250850086,-0.05302873586523418
2015-10-01,24.578584671020508,24.58755679981024,24.069427057569477,24.464192168024677,255716400,25.200167655944824,25.326278400421142,25.64459487915039,,41.99499697028515,-0.18569926157660888,-0.10737979032212247,-0.0783194712544864
2015-10-02,24.75802230834961,24.899331198829383,24.123260020610626,24.226436935618583,232079200,25.115495443344116,25.32639083862305,25.580822372436522,,44.035632043499376,-0.20442394815571774,-0.12678862188884155,-0.07763532626687619
2015-10-05,24.847734451293945,24.980071173318276,24.464185041372186,24.645865890477733,208258800,25.016242504119873,25.343325233459474,25.521791458129883,,45.07599401893101,-0.20960814477734857,-0.14335252646654295,-0.06625561831080562
2015-10-06,24.966611862182617,25.063060078474173,24.621192708749092,24.814089141332204,192787200,24.912784099578857,25.3321102142334,25.472863960266114,,46.495368634233515,-0.20179804217608677,-0.15504162960845172,-0.04675641256763505
2015-10-07,24.847734451293945,25.069789012562733,24.540447258239688,25.063060345745207,187062400,24.802597522735596,25.339175510406495,25.418834648132325,,45.23642076690968,-0.20286242143771105,-0.16460578797430359,-0.03825663346340746
2015-10-08,24.56063461303711,24.715400803406812,24.27128994512158,24.715400803406812,247918400,24.720167875289917,25.3047456741333,25.360805130004884,,42.260310434915354,-0.2242870655470739,-0.17654204348885766,-0.047745022058216235
2015-10-09,25.148296356201172,25.184183152026744,24.55839142763354,24.67278390489033,211064400,24.805962085723877,25.281306171417235,25.31729751586914,,49.57338149555143,-0.1916377779667151,-0.17956119038442916,-0.012076587582285941
2015-10-12,25.03166389465332,25.289607013539783,24.995777093845483,25.28512180516072,121868800,24.84241032600403,25.2396990776062,25.276235733032227,,48.26675881907966,-0.1731779595247609,-0.17828454421249554,0.005106584687734644
2015-10-13,25.07427978515625,25.222315611668947,24.82530880709283,24.856710397906387,132197200,24.904372215270996,25.189344024658205,25.248798179626466,,48.797798641720085,-0.15334204259109185,-0.1732960438882148,0.019954001297122936
2015-10-14,24.719890594482422,25.01372052458392,24.57409650375153,24.962132925734505,177849600,24.899605751037598,25.119811630249025,25.23124271392822,,44.68954787751618,-0.16432395715446546,-0.17150162654146495,0.007177669386999486
2015-10-15,25.089981079101562,25.143812134243223,24.782692121453554,24.881383815261927,150694000,24.92988657951355,25.09670877456665,25.217695045471192,,49.47351248311353,-0.14153249592077088,-0.16550780041732613,0.023975304496555244
2015-10-16,24.906055450439453,25.121381371126688,24.79166296682932,25.072035526774933,156930400,24.922317028045654,25.06968116760254,25.199347648620606,,47.28464294823539,-0.13673516195948565,-0.15975327272575807,0.023018110766272415
